path,model_id,model_id_raw,game,condition,scenario,framing_type,n_rounds,n_runs_config,run_id,coop_rate_overall,coop_rate_hub,coop_rate_leaf,hub_minus_leaf_coop,hub_total_payoff,leaf_avg_payoff,hub_leadership_rate,hub_exploitation_rate,invalid_rate,full_coop_rate
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\silence\cheap_talk\20260516_174820_sh_cheaptalk_run04.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cheap_talk,silence,neutral,16,5,4,0.7297297297297297,0.6666666666666666,0.75,-0.08333333333333337,89,1.7916666666666667,0.5714285714285714,,0.421875,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\gemma-2-2b-it\silence\cheap_talk\20260516_174820_sh_cheaptalk_run05.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cheap_talk,silence,neutral,16,5,5,0.4230769230769231,0.125,0.5555555555555556,-0.4305555555555556,34,0.3958333333333333,0.2222222222222222,,0.59375,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\results\gemma-2-2b-it\framing_business\cheap_talk\20260517_102613_pd_cheaptalk_run01.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cheap_talk,framing_business,business,16,5,1,0.85,0.9285714285714286,0.8260869565217391,0.10248447204968947,151,3.4583333333333335,0.8421052631578947,0.07142857142857142,0.0625,0.5625
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\results\gemma-2-2b-it\framing_business\cheap_talk\20260517_102613_pd_cheaptalk_run02.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cheap_talk,framing_business,business,16,5,2,0.4426229508196721,0.3333333333333333,0.4782608695652174,-0.1449275362318841,149,2.2708333333333335,0.6,0.26666666666666666,0.046875,0.0625
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\results\gemma-2-2b-it\framing_business\cheap_talk\20260517_102613_pd_cheaptalk_run03.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cheap_talk,framing_business,business,16,5,3,0.7627118644067796,0.625,0.813953488372093,-0.18895348837209303,175,2.9166666666666665,0.675,0.125,0.078125,0.25
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\results\gemma-2-2b-it\framing_business\cheap_talk\20260517_102613_pd_cheaptalk_run04.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cheap_talk,framing_business,business,16,5,4,0.7142857142857143,0.4,0.8292682926829268,-0.42926829268292677,172,1.8125,0.4,0.13333333333333333,0.125,0.1875
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\results\gemma-2-2b-it\framing_business\cheap_talk\20260517_102613_pd_cheaptalk_run05.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cheap_talk,framing_business,business,16,5,5,0.421875,0.0625,0.5416666666666666,-0.47916666666666663,194,1.6458333333333333,0.5555555555555556,0.3125,0.0,0.0625
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\results\gemma-2-2b-it\framing_business\cheap_talk\20260517_102613_sh_cheaptalk_run01.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cheap_talk,framing_business,business,16,5,1,0.7413793103448276,0.7142857142857143,0.75,-0.0357142857142857,173,3.5416666666666665,0.6,,0.09375,0.125
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\results\gemma-2-2b-it\framing_business\cheap_talk\20260517_102613_sh_cheaptalk_run02.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cheap_talk,framing_business,business,16,5,2,0.36666666666666664,0.5625,0.29545454545454547,0.26704545454545453,113,3.1041666666666665,0.4634146341463415,,0.0625,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\results\gemma-2-2b-it\framing_business\cheap_talk\20260517_102613_sh_cheaptalk_run03.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cheap_talk,framing_business,business,16,5,3,0.7,0.7333333333333333,0.6888888888888889,0.0444444444444444,169,3.7083333333333335,0.48717948717948717,,0.0625,0.0625
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\results\gemma-2-2b-it\framing_business\cheap_talk\20260517_102613_sh_cheaptalk_run04.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cheap_talk,framing_business,business,16,5,4,0.6724137931034483,0.6923076923076923,0.6666666666666666,0.02564102564102566,137,3.0416666666666665,0.5142857142857142,,0.09375,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\results\gemma-2-2b-it\framing_business\cheap_talk\20260517_102613_sh_cheaptalk_run05.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cheap_talk,framing_business,business,16,5,5,0.45,0.07142857142857142,0.5652173913043478,-0.4937888198757764,131,1.5416666666666667,0.43243243243243246,,0.0625,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\results\gemma-2-2b-it\framing_competitive\cheap_talk\20260517_102613_pd_cheaptalk_run01.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cheap_talk,framing_competitive,competitive,16,5,1,0.0,0.0,0.0,0.0,86,1.7916666666666667,1.0,0.0,0.0625,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\results\gemma-2-2b-it\framing_competitive\cheap_talk\20260517_102613_pd_cheaptalk_run02.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cheap_talk,framing_competitive,competitive,16,5,2,0.06666666666666667,0.0,0.08888888888888889,-0.08888888888888889,100,1.6666666666666667,0.9,0.0,0.0625,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\results\gemma-2-2b-it\framing_competitive\cheap_talk\20260517_102613_pd_cheaptalk_run03.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cheap_talk,framing_competitive,competitive,16,5,3,0.08333333333333333,0.0,0.1111111111111111,-0.1111111111111111,100,1.6666666666666667,0.9,0.0,0.0625,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\results\gemma-2-2b-it\framing_competitive\cheap_talk\20260517_102613_pd_cheaptalk_run04.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cheap_talk,framing_competitive,competitive,16,5,4,0.15789473684210525,0.07142857142857142,0.18604651162790697,-0.11461794019933555,101,1.6875,0.7222222222222222,0.0,0.109375,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\results\gemma-2-2b-it\framing_competitive\cheap_talk\20260517_102613_pd_cheaptalk_run05.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cheap_talk,framing_competitive,competitive,16,5,5,0.07017543859649122,0.0,0.09090909090909091,-0.09090909090909091,94,1.5416666666666667,0.9393939393939394,0.0,0.109375,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\results\gemma-2-2b-it\framing_competitive\cheap_talk\20260517_102613_sh_cheaptalk_run01.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cheap_talk,framing_competitive,competitive,16,5,1,0.05084745762711865,0.15384615384615385,0.021739130434782608,0.13210702341137126,72,1.875,0.9117647058823529,,0.078125,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\results\gemma-2-2b-it\framing_competitive\cheap_talk\20260517_102613_sh_cheaptalk_run02.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cheap_talk,framing_competitive,competitive,16,5,2,0.4745762711864407,0.0,0.6222222222222222,-0.6222222222222222,122,1.1666666666666667,0.43243243243243246,,0.078125,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\results\gemma-2-2b-it\framing_competitive\cheap_talk\20260517_102613_sh_cheaptalk_run03.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cheap_talk,framing_competitive,competitive,16,5,3,0.18032786885245902,0.0,0.2391304347826087,-0.2391304347826087,108,1.5625,0.7317073170731707,,0.046875,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\results\gemma-2-2b-it\framing_competitive\cheap_talk\20260517_102613_sh_cheaptalk_run04.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cheap_talk,framing_competitive,competitive,16,5,4,0.15254237288135594,0.07692307692307693,0.17391304347826086,-0.09698996655518394,83,1.5416666666666667,0.7647058823529411,,0.078125,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\results\gemma-2-2b-it\framing_competitive\cheap_talk\20260517_102613_sh_cheaptalk_run05.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cheap_talk,framing_competitive,competitive,16,5,5,0.27586206896551724,0.0,0.35555555555555557,-0.35555555555555557,98,1.2916666666666667,0.7352941176470589,,0.09375,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\results\gemma-2-2b-it\framing_team\cheap_talk\20260517_102613_pd_cheaptalk_run01.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cheap_talk,framing_team,team,16,5,1,1.0,1.0,1.0,0.0,168,3.5,1.0,0.0,0.078125,0.8125
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\results\gemma-2-2b-it\framing_team\cheap_talk\20260517_102613_pd_cheaptalk_run02.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cheap_talk,framing_team,team,16,5,2,0.9830508474576272,1.0,0.9772727272727273,0.022727272727272707,165,3.5416666666666665,0.9743589743589743,0.0,0.078125,0.6875
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\results\gemma-2-2b-it\framing_team\cheap_talk\20260517_102613_pd_cheaptalk_run03.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cheap_talk,framing_team,team,16,5,3,0.9629629629629629,0.9375,0.9736842105263158,-0.03618421052631582,151,3.1458333333333335,0.9444444444444444,0.0,0.15625,0.5625
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\results\gemma-2-2b-it\framing_team\cheap_talk\20260517_102613_pd_cheaptalk_run04.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cheap_talk,framing_team,team,16,5,4,1.0,1.0,1.0,0.0,168,3.5,1.0,0.0,0.0625,0.8125
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\results\gemma-2-2b-it\framing_team\cheap_talk\20260517_102613_pd_cheaptalk_run05.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cheap_talk,framing_team,team,16,5,5,0.9830508474576272,1.0,0.9777777777777777,0.022222222222222254,157,3.375,0.9722222222222222,0.0,0.078125,0.6875
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\results\gemma-2-2b-it\framing_team\cheap_talk\20260517_102613_sh_cheaptalk_run01.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cheap_talk,framing_team,team,16,5,1,0.14035087719298245,0.0,0.18604651162790697,-0.18604651162790697,88,1.4583333333333333,0.9117647058823529,,0.109375,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\results\gemma-2-2b-it\framing_team\cheap_talk\20260517_102613_sh_cheaptalk_run02.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cheap_talk,framing_team,team,16,5,2,0.23728813559322035,0.2,0.25,-0.04999999999999999,107,2.1041666666666665,0.7948717948717948,,0.078125,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\results\gemma-2-2b-it\framing_team\cheap_talk\20260517_102613_sh_cheaptalk_run03.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cheap_talk,framing_team,team,16,5,3,0.12280701754385964,0.0,0.16666666666666666,-0.16666666666666666,92,1.5416666666666667,0.8648648648648649,,0.109375,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\results\gemma-2-2b-it\framing_team\cheap_talk\20260517_102613_sh_cheaptalk_run04.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cheap_talk,framing_team,team,16,5,4,0.26785714285714285,0.15384615384615385,0.3023255813953488,-0.14847942754919496,100,1.7083333333333333,0.6451612903225806,,0.125,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_3_gemma_2_2b_it\results\gemma-2-2b-it\framing_team\cheap_talk\20260517_102613_sh_cheaptalk_run05.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cheap_talk,framing_team,team,16,5,5,0.1694915254237288,0.3333333333333333,0.11363636363636363,0.21969696969696967,90,2.25,0.7105263157894737,,0.078125,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_4_gemma_2_9b_it\gemma-2-9b-it\baseline\cheap_talk\20260525_221210_pd_cheaptalk_run01.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,cheap_talk,baseline_cheap_talk,neutral,16,5,1,1.0,1.0,1.0,0.0,192,4.0,1.0,0.0,0.0,1.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_4_gemma_2_9b_it\gemma-2-9b-it\baseline\cheap_talk\20260525_221210_pd_cheaptalk_run02.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,cheap_talk,baseline_cheap_talk,neutral,16,5,2,1.0,1.0,1.0,0.0,192,4.0,1.0,0.0,0.0,1.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_4_gemma_2_9b_it\gemma-2-9b-it\baseline\cheap_talk\20260525_221210_pd_cheaptalk_run03.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,cheap_talk,baseline_cheap_talk,neutral,16,5,3,1.0,1.0,1.0,0.0,192,4.0,1.0,0.0,0.0,1.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_4_gemma_2_9b_it\gemma-2-9b-it\baseline\cheap_talk\20260525_221210_pd_cheaptalk_run04.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,cheap_talk,baseline_cheap_talk,neutral,16,5,4,1.0,1.0,1.0,0.0,192,4.0,1.0,0.0,0.0,1.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_4_gemma_2_9b_it\gemma-2-9b-it\baseline\cheap_talk\20260525_221210_pd_cheaptalk_run05.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,cheap_talk,baseline_cheap_talk,neutral,16,5,5,1.0,1.0,1.0,0.0,192,4.0,1.0,0.0,0.0,1.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_4_gemma_2_9b_it\gemma-2-9b-it\baseline\cheap_talk\20260525_221210_sh_cheaptalk_run01.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,cheap_talk,baseline_cheap_talk,neutral,16,5,1,1.0,1.0,1.0,0.0,288,6.0,1.0,,0.0,1.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_4_gemma_2_9b_it\gemma-2-9b-it\baseline\cheap_talk\20260525_221210_sh_cheaptalk_run02.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,cheap_talk,baseline_cheap_talk,neutral,16,5,2,1.0,1.0,1.0,0.0,288,6.0,1.0,,0.0,1.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_4_gemma_2_9b_it\gemma-2-9b-it\baseline\cheap_talk\20260525_221210_sh_cheaptalk_run03.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,cheap_talk,baseline_cheap_talk,neutral,16,5,3,1.0,1.0,1.0,0.0,288,6.0,1.0,,0.0,1.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_4_gemma_2_9b_it\gemma-2-9b-it\baseline\cheap_talk\20260525_221210_sh_cheaptalk_run04.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,cheap_talk,baseline_cheap_talk,neutral,16,5,4,1.0,1.0,1.0,0.0,288,6.0,1.0,,0.0,1.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_4_gemma_2_9b_it\gemma-2-9b-it\baseline\cheap_talk\20260525_221210_sh_cheaptalk_run05.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,cheap_talk,baseline_cheap_talk,neutral,16,5,5,1.0,1.0,1.0,0.0,288,6.0,1.0,,0.0,1.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_4_gemma_2_9b_it\gemma-2-9b-it\baseline\no_comm\20260525_221210_pd_nocomm_run01.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,no_comm,no_comm,neutral,16,5,1,0.078125,0.0625,0.08333333333333333,-0.02083333333333333,109,2.1666666666666665,0.9555555555555556,,0.0,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_4_gemma_2_9b_it\gemma-2-9b-it\baseline\no_comm\20260525_221210_pd_nocomm_run02.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,no_comm,no_comm,neutral,16,5,2,0.015625,0.0,0.020833333333333332,-0.020833333333333332,100,1.9791666666666667,1.0,,0.0,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_4_gemma_2_9b_it\gemma-2-9b-it\baseline\no_comm\20260525_221210_pd_nocomm_run03.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,no_comm,no_comm,neutral,16,5,3,0.03125,0.0625,0.020833333333333332,0.04166666666666667,96,2.2083333333333335,0.9333333333333333,,0.0,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_4_gemma_2_9b_it\gemma-2-9b-it\baseline\no_comm\20260525_221210_pd_nocomm_run04.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,no_comm,no_comm,neutral,16,5,4,0.078125,0.0625,0.08333333333333333,-0.02083333333333333,107,2.125,0.9777777777777777,,0.0,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_4_gemma_2_9b_it\gemma-2-9b-it\baseline\no_comm\20260525_221210_pd_nocomm_run05.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,no_comm,no_comm,neutral,16,5,5,0.125,0.125,0.125,0.0,111,2.3125,0.9333333333333333,,0.0,0.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_4_gemma_2_9b_it\gemma-2-9b-it\baseline\no_comm\20260525_221210_sh_nocomm_run01.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,no_comm,no_comm,neutral,16,5,1,1.0,1.0,1.0,0.0,288,6.0,1.0,,0.0,1.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_4_gemma_2_9b_it\gemma-2-9b-it\baseline\no_comm\20260525_221210_sh_nocomm_run02.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,no_comm,no_comm,neutral,16,5,2,1.0,1.0,1.0,0.0,288,6.0,1.0,,0.0,1.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_4_gemma_2_9b_it\gemma-2-9b-it\baseline\no_comm\20260525_221210_sh_nocomm_run03.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,no_comm,no_comm,neutral,16,5,3,0.953125,0.9375,0.9583333333333334,-0.02083333333333337,275,5.666666666666667,0.9333333333333333,,0.0,0.875
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_4_gemma_2_9b_it\gemma-2-9b-it\baseline\no_comm\20260525_221210_sh_nocomm_run04.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,no_comm,no_comm,neutral,16,5,4,0.984375,0.9375,1.0,-0.0625,282,5.6875,0.9333333333333333,,0.0,0.9375
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_4_gemma_2_9b_it\gemma-2-9b-it\baseline\no_comm\20260525_221210_sh_nocomm_run05.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,no_comm,no_comm,neutral,16,5,5,1.0,1.0,1.0,0.0,288,6.0,1.0,,0.0,1.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_4_gemma_2_9b_it\gemma-2-9b-it\counterfactual\cheap_talk\20260607_200316_pd_cheaptalk_run01.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,cheap_talk,counterfactual,neutral,16,5,1,0.859375,0.875,0.8541666666666666,0.02083333333333337,180,3.8541666666666665,0.7111111111111111,0.0625,0.0,0.6875
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_4_gemma_2_9b_it\gemma-2-9b-it\counterfactual\cheap_talk\20260607_200316_pd_cheaptalk_run02.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,cheap_talk,counterfactual,neutral,16,5,2,0.734375,0.9375,0.6666666666666666,0.27083333333333337,147,4.416666666666667,0.6888888888888889,0.0625,0.0,0.375
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_4_gemma_2_9b_it\gemma-2-9b-it\counterfactual\cheap_talk\20260607_200316_pd_cheaptalk_run03.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,cheap_talk,counterfactual,neutral,16,5,3,0.875,1.0,0.8333333333333334,0.16666666666666663,168,4.333333333333333,0.8222222222222222,0.0,0.0,0.625
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_4_gemma_2_9b_it\gemma-2-9b-it\counterfactual\cheap_talk\20260607_200316_pd_cheaptalk_run04.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,cheap_talk,counterfactual,neutral,16,5,4,0.84375,1.0,0.7916666666666666,0.20833333333333337,162,4.416666666666667,0.7777777777777778,0.0,0.0,0.5
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_4_gemma_2_9b_it\gemma-2-9b-it\counterfactual\cheap_talk\20260607_200316_pd_cheaptalk_run05.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,cheap_talk,counterfactual,neutral,16,5,5,0.59375,0.75,0.5416666666666666,0.20833333333333337,144,4.041666666666667,0.6444444444444445,0.25,0.0,0.1875
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_4_gemma_2_9b_it\gemma-2-9b-it\counterfactual\cheap_talk\20260607_200316_sh_cheaptalk_run01.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,cheap_talk,counterfactual,neutral,16,5,1,0.84375,1.0,0.7916666666666666,0.20833333333333337,238,5.583333333333333,0.8,,0.0,0.5625
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_4_gemma_2_9b_it\gemma-2-9b-it\counterfactual\cheap_talk\20260607_200316_sh_cheaptalk_run02.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,cheap_talk,counterfactual,neutral,16,5,2,0.4444444444444444,0.6666666666666666,0.375,0.29166666666666663,119,3.3541666666666665,0.35714285714285715,,0.015625,0.0625
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_4_gemma_2_9b_it\gemma-2-9b-it\counterfactual\cheap_talk\20260607_200316_sh_cheaptalk_run03.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,cheap_talk,counterfactual,neutral,16,5,3,0.90625,1.0,0.875,0.125,258,5.75,0.8666666666666667,,0.0,0.6875
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_4_gemma_2_9b_it\gemma-2-9b-it\counterfactual\cheap_talk\20260607_200316_sh_cheaptalk_run04.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,cheap_talk,counterfactual,neutral,16,5,4,0.578125,0.9375,0.4583333333333333,0.4791666666666667,161,4.791666666666667,0.35555555555555557,,0.0,0.125
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_4_gemma_2_9b_it\gemma-2-9b-it\counterfactual\cheap_talk\20260607_200316_sh_cheaptalk_run05.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,cheap_talk,counterfactual,neutral,16,5,5,0.859375,1.0,0.8125,0.1875,243,5.625,0.8,,0.0,0.625
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_4_gemma_2_9b_it\gemma-2-9b-it\framing_business\cheap_talk\20260517_215952_pd_cheaptalk_run01.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,cheap_talk,framing_business,business,16,5,1,1.0,1.0,1.0,0.0,192,4.0,1.0,0.0,0.0,1.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_4_gemma_2_9b_it\gemma-2-9b-it\framing_business\cheap_talk\20260517_215952_pd_cheaptalk_run02.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,cheap_talk,framing_business,business,16,5,2,1.0,1.0,1.0,0.0,192,4.0,1.0,0.0,0.0,1.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_4_gemma_2_9b_it\gemma-2-9b-it\framing_business\cheap_talk\20260517_215952_pd_cheaptalk_run03.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,cheap_talk,framing_business,business,16,5,3,1.0,1.0,1.0,0.0,192,4.0,1.0,0.0,0.0,1.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_4_gemma_2_9b_it\gemma-2-9b-it\framing_business\cheap_talk\20260517_215952_pd_cheaptalk_run04.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,cheap_talk,framing_business,business,16,5,4,1.0,1.0,1.0,0.0,192,4.0,1.0,0.0,0.0,1.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_4_gemma_2_9b_it\gemma-2-9b-it\framing_business\cheap_talk\20260517_215952_pd_cheaptalk_run05.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,cheap_talk,framing_business,business,16,5,5,1.0,1.0,1.0,0.0,192,4.0,1.0,0.0,0.0,1.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_4_gemma_2_9b_it\gemma-2-9b-it\framing_business\cheap_talk\20260517_215952_sh_cheaptalk_run01.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,cheap_talk,framing_business,business,16,5,1,0.953125,1.0,0.9375,0.0625,273,5.875,0.9777777777777777,,0.0,0.875
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_4_gemma_2_9b_it\gemma-2-9b-it\framing_business\cheap_talk\20260517_215952_sh_cheaptalk_run02.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,cheap_talk,framing_business,business,16,5,2,1.0,1.0,1.0,0.0,288,6.0,1.0,,0.0,1.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_4_gemma_2_9b_it\gemma-2-9b-it\framing_business\cheap_talk\20260517_215952_sh_cheaptalk_run03.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,cheap_talk,framing_business,business,16,5,3,1.0,1.0,1.0,0.0,288,6.0,1.0,,0.0,1.0
C:\Users\tsimp\OneDrive\Υπολογιστής\diplomatikh\run_4_gemma_2_9b_it\gemma-2-9b-it\framing_business\cheap_talk\20260517_215952_sh_cheaptalk_run04.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,cheap_talk,framing_business,business,16,5,4,0.8125,1.0,0.75,0.25,228,5.5,0.7555555555555555,,0.0,0.4375
