path,model_id,model_id_raw,game,topology,condition,scenario,cell,framing_type,n_rounds,n_runs_config,run_id,coop_rate_overall,coop_rate_hub,coop_rate_leaf,hub_minus_leaf_coop,hub_total_payoff,leaf_avg_payoff,hub_leadership_rate,hub_exploitation_rate,invalid_rate,full_coop_rate
gemma-2-2b-it_cycle\framing_competitive_context\cheap_talk\20260729_094314_pd_cheaptalk_run04.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cycle,cheap_talk,framing_competitive_context,framing_competitive_context[cheap_talk],neutral,16,5,4,0.21311475409836064,,,,,,,,0.046875,0.0
gemma-2-2b-it_cycle\framing_competitive_context\cheap_talk\20260729_094314_pd_cheaptalk_run05.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cycle,cheap_talk,framing_competitive_context,framing_competitive_context[cheap_talk],neutral,16,5,5,1.0,,,,,,,,0.046875,0.8125
gemma-2-2b-it_cycle\framing_competitive_context\cheap_talk\20260729_094314_sh_cheaptalk_run01.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cycle,cheap_talk,framing_competitive_context,framing_competitive_context[cheap_talk],neutral,16,5,1,0.4032258064516129,,,,,,,,0.03125,0.0
gemma-2-2b-it_cycle\framing_competitive_context\cheap_talk\20260729_094314_sh_cheaptalk_run02.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cycle,cheap_talk,framing_competitive_context,framing_competitive_context[cheap_talk],neutral,16,5,2,0.25806451612903225,,,,,,,,0.03125,0.0625
gemma-2-2b-it_cycle\framing_competitive_context\cheap_talk\20260729_094314_sh_cheaptalk_run03.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cycle,cheap_talk,framing_competitive_context,framing_competitive_context[cheap_talk],neutral,16,5,3,0.14754098360655737,,,,,,,,0.046875,0.0
gemma-2-2b-it_cycle\framing_competitive_context\cheap_talk\20260729_094314_sh_cheaptalk_run04.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cycle,cheap_talk,framing_competitive_context,framing_competitive_context[cheap_talk],neutral,16,5,4,0.296875,,,,,,,,0.0,0.0
gemma-2-2b-it_cycle\framing_competitive_context\cheap_talk\20260729_094314_sh_cheaptalk_run05.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cycle,cheap_talk,framing_competitive_context,framing_competitive_context[cheap_talk],neutral,16,5,5,0.14516129032258066,,,,,,,,0.03125,0.0
gemma-2-2b-it_cycle\framing_competitive_context\no_comm\20260729_094314_pd_nocomm_run01.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cycle,no_comm,framing_competitive_context,framing_competitive_context[no_comm],neutral,16,5,1,0.140625,,,,,,,,0.0,0.0
gemma-2-2b-it_cycle\framing_competitive_context\no_comm\20260729_094314_pd_nocomm_run02.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cycle,no_comm,framing_competitive_context,framing_competitive_context[no_comm],neutral,16,5,2,0.859375,,,,,,,,0.0,0.625
gemma-2-2b-it_cycle\framing_competitive_context\no_comm\20260729_094314_pd_nocomm_run03.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cycle,no_comm,framing_competitive_context,framing_competitive_context[no_comm],neutral,16,5,3,0.0625,,,,,,,,0.0,0.0
gemma-2-2b-it_cycle\framing_competitive_context\no_comm\20260729_094314_pd_nocomm_run04.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cycle,no_comm,framing_competitive_context,framing_competitive_context[no_comm],neutral,16,5,4,0.203125,,,,,,,,0.0,0.0
gemma-2-2b-it_cycle\framing_competitive_context\no_comm\20260729_094314_pd_nocomm_run05.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cycle,no_comm,framing_competitive_context,framing_competitive_context[no_comm],neutral,16,5,5,0.234375,,,,,,,,0.0,0.0
gemma-2-2b-it_cycle\framing_competitive_context\no_comm\20260729_094314_sh_nocomm_run01.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cycle,no_comm,framing_competitive_context,framing_competitive_context[no_comm],neutral,16,5,1,0.46875,,,,,,,,0.0,0.0625
gemma-2-2b-it_cycle\framing_competitive_context\no_comm\20260729_094314_sh_nocomm_run02.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cycle,no_comm,framing_competitive_context,framing_competitive_context[no_comm],neutral,16,5,2,0.49206349206349204,,,,,,,,0.015625,0.0
gemma-2-2b-it_cycle\framing_competitive_context\no_comm\20260729_094314_sh_nocomm_run03.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cycle,no_comm,framing_competitive_context,framing_competitive_context[no_comm],neutral,16,5,3,0.234375,,,,,,,,0.0,0.0
gemma-2-2b-it_cycle\framing_competitive_context\no_comm\20260729_094314_sh_nocomm_run04.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cycle,no_comm,framing_competitive_context,framing_competitive_context[no_comm],neutral,16,5,4,0.546875,,,,,,,,0.0,0.0625
gemma-2-2b-it_cycle\framing_competitive_context\no_comm\20260729_094314_sh_nocomm_run05.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cycle,no_comm,framing_competitive_context,framing_competitive_context[no_comm],neutral,16,5,5,0.53125,,,,,,,,0.0,0.125
gemma-2-2b-it_cycle\framing_team\cheap_talk\20260728_230133_pd_cheaptalk_run01.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cycle,cheap_talk,framing_team,framing_team,team,16,5,1,1.0,,,,,,,,0.078125,0.8125
gemma-2-2b-it_cycle\framing_team\cheap_talk\20260728_230133_pd_cheaptalk_run02.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cycle,cheap_talk,framing_team,framing_team,team,16,5,2,0.9464285714285714,,,,,,,,0.125,0.5625
gemma-2-2b-it_cycle\framing_team\cheap_talk\20260728_230133_pd_cheaptalk_run03.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cycle,cheap_talk,framing_team,framing_team,team,16,5,3,0.9523809523809523,,,,,,,,0.015625,0.75
gemma-2-2b-it_cycle\framing_team\cheap_talk\20260728_230133_pd_cheaptalk_run04.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cycle,cheap_talk,framing_team,framing_team,team,16,5,4,0.9682539682539683,,,,,,,,0.015625,0.8125
gemma-2-2b-it_cycle\framing_team\cheap_talk\20260728_230133_pd_cheaptalk_run05.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cycle,cheap_talk,framing_team,framing_team,team,16,5,5,1.0,,,,,,,,0.015625,0.9375
gemma-2-2b-it_cycle\framing_team\cheap_talk\20260728_230133_sh_cheaptalk_run01.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cycle,cheap_talk,framing_team,framing_team,team,16,5,1,0.32786885245901637,,,,,,,,0.046875,0.0
gemma-2-2b-it_cycle\framing_team\cheap_talk\20260728_230133_sh_cheaptalk_run02.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cycle,cheap_talk,framing_team,framing_team,team,16,5,2,0.45,,,,,,,,0.0625,0.0
gemma-2-2b-it_cycle\framing_team\cheap_talk\20260728_230133_sh_cheaptalk_run03.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cycle,cheap_talk,framing_team,framing_team,team,16,5,3,0.23728813559322035,,,,,,,,0.078125,0.0
gemma-2-2b-it_cycle\framing_team\cheap_talk\20260728_230133_sh_cheaptalk_run04.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cycle,cheap_talk,framing_team,framing_team,team,16,5,4,0.25862068965517243,,,,,,,,0.09375,0.0625
gemma-2-2b-it_cycle\framing_team\cheap_talk\20260728_230133_sh_cheaptalk_run05.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cycle,cheap_talk,framing_team,framing_team,team,16,5,5,0.1206896551724138,,,,,,,,0.09375,0.0
gemma-2-2b-it_cycle\framing_team_context\cheap_talk\20260729_094314_pd_cheaptalk_run01.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cycle,cheap_talk,framing_team_context,framing_team_context[cheap_talk],neutral,16,5,1,0.984375,,,,,,,,0.0,0.9375
gemma-2-2b-it_cycle\framing_team_context\cheap_talk\20260729_094314_pd_cheaptalk_run02.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cycle,cheap_talk,framing_team_context,framing_team_context[cheap_talk],neutral,16,5,2,1.0,,,,,,,,0.0625,0.875
gemma-2-2b-it_cycle\framing_team_context\cheap_talk\20260729_094314_pd_cheaptalk_run03.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cycle,cheap_talk,framing_team_context,framing_team_context[cheap_talk],neutral,16,5,3,0.9833333333333333,,,,,,,,0.0625,0.75
gemma-2-2b-it_cycle\framing_team_context\cheap_talk\20260729_094314_pd_cheaptalk_run04.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cycle,cheap_talk,framing_team_context,framing_team_context[cheap_talk],neutral,16,5,4,1.0,,,,,,,,0.015625,0.9375
gemma-2-2b-it_cycle\framing_team_context\cheap_talk\20260729_094314_pd_cheaptalk_run05.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cycle,cheap_talk,framing_team_context,framing_team_context[cheap_talk],neutral,16,5,5,0.9838709677419355,,,,,,,,0.03125,0.8125
gemma-2-2b-it_cycle\framing_team_context\cheap_talk\20260729_094314_sh_cheaptalk_run01.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cycle,cheap_talk,framing_team_context,framing_team_context[cheap_talk],neutral,16,5,1,0.4262295081967213,,,,,,,,0.046875,0.0
gemma-2-2b-it_cycle\framing_team_context\cheap_talk\20260729_094314_sh_cheaptalk_run02.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cycle,cheap_talk,framing_team_context,framing_team_context[cheap_talk],neutral,16,5,2,0.6896551724137931,,,,,,,,0.09375,0.0
gemma-2-2b-it_cycle\framing_team_context\cheap_talk\20260729_094314_sh_cheaptalk_run03.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cycle,cheap_talk,framing_team_context,framing_team_context[cheap_talk],neutral,16,5,3,0.14285714285714285,,,,,,,,0.015625,0.0
gemma-2-2b-it_cycle\framing_team_context\cheap_talk\20260729_094314_sh_cheaptalk_run04.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cycle,cheap_talk,framing_team_context,framing_team_context[cheap_talk],neutral,16,5,4,0.6724137931034483,,,,,,,,0.09375,0.0625
gemma-2-2b-it_cycle\framing_team_context\cheap_talk\20260729_094314_sh_cheaptalk_run05.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cycle,cheap_talk,framing_team_context,framing_team_context[cheap_talk],neutral,16,5,5,0.3870967741935484,,,,,,,,0.03125,0.0
gemma-2-2b-it_cycle\framing_team_context\no_comm\20260729_094314_pd_nocomm_run01.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cycle,no_comm,framing_team_context,framing_team_context[no_comm],neutral,16,5,1,1.0,,,,,,,,0.0,1.0
gemma-2-2b-it_cycle\framing_team_context\no_comm\20260729_094314_pd_nocomm_run02.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cycle,no_comm,framing_team_context,framing_team_context[no_comm],neutral,16,5,2,0.953125,,,,,,,,0.0,0.8125
gemma-2-2b-it_cycle\framing_team_context\no_comm\20260729_094314_pd_nocomm_run03.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cycle,no_comm,framing_team_context,framing_team_context[no_comm],neutral,16,5,3,1.0,,,,,,,,0.0,1.0
gemma-2-2b-it_cycle\framing_team_context\no_comm\20260729_094314_pd_nocomm_run04.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cycle,no_comm,framing_team_context,framing_team_context[no_comm],neutral,16,5,4,1.0,,,,,,,,0.0,1.0
gemma-2-2b-it_cycle\framing_team_context\no_comm\20260729_094314_pd_nocomm_run05.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cycle,no_comm,framing_team_context,framing_team_context[no_comm],neutral,16,5,5,0.984375,,,,,,,,0.0,0.9375
gemma-2-2b-it_cycle\framing_team_context\no_comm\20260729_094314_sh_nocomm_run01.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cycle,no_comm,framing_team_context,framing_team_context[no_comm],neutral,16,5,1,0.890625,,,,,,,,0.0,0.6875
gemma-2-2b-it_cycle\framing_team_context\no_comm\20260729_094314_sh_nocomm_run02.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cycle,no_comm,framing_team_context,framing_team_context[no_comm],neutral,16,5,2,0.90625,,,,,,,,0.0,0.625
gemma-2-2b-it_cycle\framing_team_context\no_comm\20260729_094314_sh_nocomm_run03.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cycle,no_comm,framing_team_context,framing_team_context[no_comm],neutral,16,5,3,0.9375,,,,,,,,0.0,0.8125
gemma-2-2b-it_cycle\framing_team_context\no_comm\20260729_094314_sh_nocomm_run04.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cycle,no_comm,framing_team_context,framing_team_context[no_comm],neutral,16,5,4,0.921875,,,,,,,,0.0,0.75
gemma-2-2b-it_cycle\framing_team_context\no_comm\20260729_094314_sh_nocomm_run05.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cycle,no_comm,framing_team_context,framing_team_context[no_comm],neutral,16,5,5,0.875,,,,,,,,0.0,0.625
gemma-2-2b-it_cycle\no_sense\cheap_talk\20260728_130335_pd_cheaptalk_run01.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cycle,cheap_talk,no_sense,no_sense,neutral,16,5,1,0.25925925925925924,,,,,,,,0.15625,0.0
gemma-2-2b-it_cycle\no_sense\cheap_talk\20260728_130335_pd_cheaptalk_run02.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cycle,cheap_talk,no_sense,no_sense,neutral,16,5,2,0.14545454545454545,,,,,,,,0.140625,0.0
gemma-2-2b-it_cycle\no_sense\cheap_talk\20260728_130335_pd_cheaptalk_run03.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cycle,cheap_talk,no_sense,no_sense,neutral,16,5,3,0.17647058823529413,,,,,,,,0.203125,0.0
gemma-2-2b-it_cycle\no_sense\cheap_talk\20260728_130335_pd_cheaptalk_run04.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cycle,cheap_talk,no_sense,no_sense,neutral,16,5,4,0.09259259259259259,,,,,,,,0.15625,0.0
gemma-2-2b-it_cycle\no_sense\cheap_talk\20260728_130335_pd_cheaptalk_run05.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cycle,cheap_talk,no_sense,no_sense,neutral,16,5,5,0.03773584905660377,,,,,,,,0.171875,0.0
gemma-2-2b-it_cycle\no_sense\cheap_talk\20260728_130335_sh_cheaptalk_run01.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cycle,cheap_talk,no_sense,no_sense,neutral,16,5,1,0.38,,,,,,,,0.21875,0.0
gemma-2-2b-it_cycle\no_sense\cheap_talk\20260728_130335_sh_cheaptalk_run02.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cycle,cheap_talk,no_sense,no_sense,neutral,16,5,2,0.46938775510204084,,,,,,,,0.234375,0.0625
gemma-2-2b-it_cycle\no_sense\cheap_talk\20260728_130335_sh_cheaptalk_run03.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cycle,cheap_talk,no_sense,no_sense,neutral,16,5,3,0.44,,,,,,,,0.21875,0.0
gemma-2-2b-it_cycle\no_sense\cheap_talk\20260728_130335_sh_cheaptalk_run04.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cycle,cheap_talk,no_sense,no_sense,neutral,16,5,4,0.43636363636363634,,,,,,,,0.140625,0.0
gemma-2-2b-it_cycle\no_sense\cheap_talk\20260728_130335_sh_cheaptalk_run05.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cycle,cheap_talk,no_sense,no_sense,neutral,16,5,5,0.58,,,,,,,,0.21875,0.0625
gemma-2-2b-it_cycle\silence\cheap_talk\20260728_130335_pd_cheaptalk_run01.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cycle,cheap_talk,silence,silence,neutral,16,5,1,0.0,,,,,,,,0.203125,0.0
gemma-2-2b-it_cycle\silence\cheap_talk\20260728_130335_pd_cheaptalk_run02.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cycle,cheap_talk,silence,silence,neutral,16,5,2,0.03571428571428571,,,,,,,,0.125,0.0
gemma-2-2b-it_cycle\silence\cheap_talk\20260728_130335_pd_cheaptalk_run03.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cycle,cheap_talk,silence,silence,neutral,16,5,3,0.23404255319148937,,,,,,,,0.265625,0.0
gemma-2-2b-it_cycle\silence\cheap_talk\20260728_130335_pd_cheaptalk_run04.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cycle,cheap_talk,silence,silence,neutral,16,5,4,0.08888888888888889,,,,,,,,0.296875,0.0
gemma-2-2b-it_cycle\silence\cheap_talk\20260728_130335_pd_cheaptalk_run05.json,gemma-2-2b-it,google/gemma-2-2b-it,pd,cycle,cheap_talk,silence,silence,neutral,16,5,5,0.018518518518518517,,,,,,,,0.15625,0.0
gemma-2-2b-it_cycle\silence\cheap_talk\20260728_130335_sh_cheaptalk_run01.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cycle,cheap_talk,silence,silence,neutral,16,5,1,0.625,,,,,,,,0.75,0.0
gemma-2-2b-it_cycle\silence\cheap_talk\20260728_130335_sh_cheaptalk_run02.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cycle,cheap_talk,silence,silence,neutral,16,5,2,0.48,,,,,,,,0.609375,0.0
gemma-2-2b-it_cycle\silence\cheap_talk\20260728_130335_sh_cheaptalk_run03.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cycle,cheap_talk,silence,silence,neutral,16,5,3,0.825,,,,,,,,0.375,0.0
gemma-2-2b-it_cycle\silence\cheap_talk\20260728_130335_sh_cheaptalk_run04.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cycle,cheap_talk,silence,silence,neutral,16,5,4,0.5833333333333334,,,,,,,,0.8125,0.0
gemma-2-2b-it_cycle\silence\cheap_talk\20260728_130335_sh_cheaptalk_run05.json,gemma-2-2b-it,google/gemma-2-2b-it,sh,cycle,cheap_talk,silence,silence,neutral,16,5,5,0.65,,,,,,,,0.6875,0.0
gemma-2-9b-it_star\baseline\cheap_talk\20260525_221210_pd_cheaptalk_run01.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,cheap_talk,baseline_cheap_talk,baseline_cheap_talk,neutral,16,5,1,1.0,1.0,1.0,0.0,192.0,4.0,1.0,0.0,0.0,1.0
gemma-2-9b-it_star\baseline\cheap_talk\20260525_221210_pd_cheaptalk_run02.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,cheap_talk,baseline_cheap_talk,baseline_cheap_talk,neutral,16,5,2,1.0,1.0,1.0,0.0,192.0,4.0,1.0,0.0,0.0,1.0
gemma-2-9b-it_star\baseline\cheap_talk\20260525_221210_pd_cheaptalk_run03.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,cheap_talk,baseline_cheap_talk,baseline_cheap_talk,neutral,16,5,3,1.0,1.0,1.0,0.0,192.0,4.0,1.0,0.0,0.0,1.0
gemma-2-9b-it_star\baseline\cheap_talk\20260525_221210_pd_cheaptalk_run04.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,cheap_talk,baseline_cheap_talk,baseline_cheap_talk,neutral,16,5,4,1.0,1.0,1.0,0.0,192.0,4.0,1.0,0.0,0.0,1.0
gemma-2-9b-it_star\baseline\cheap_talk\20260525_221210_pd_cheaptalk_run05.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,cheap_talk,baseline_cheap_talk,baseline_cheap_talk,neutral,16,5,5,1.0,1.0,1.0,0.0,192.0,4.0,1.0,0.0,0.0,1.0
gemma-2-9b-it_star\baseline\cheap_talk\20260525_221210_sh_cheaptalk_run01.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,star,cheap_talk,baseline_cheap_talk,baseline_cheap_talk,neutral,16,5,1,1.0,1.0,1.0,0.0,288.0,6.0,1.0,,0.0,1.0
gemma-2-9b-it_star\baseline\cheap_talk\20260525_221210_sh_cheaptalk_run02.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,star,cheap_talk,baseline_cheap_talk,baseline_cheap_talk,neutral,16,5,2,1.0,1.0,1.0,0.0,288.0,6.0,1.0,,0.0,1.0
gemma-2-9b-it_star\baseline\cheap_talk\20260525_221210_sh_cheaptalk_run03.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,star,cheap_talk,baseline_cheap_talk,baseline_cheap_talk,neutral,16,5,3,1.0,1.0,1.0,0.0,288.0,6.0,1.0,,0.0,1.0
gemma-2-9b-it_star\baseline\cheap_talk\20260525_221210_sh_cheaptalk_run04.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,star,cheap_talk,baseline_cheap_talk,baseline_cheap_talk,neutral,16,5,4,1.0,1.0,1.0,0.0,288.0,6.0,1.0,,0.0,1.0
gemma-2-9b-it_star\baseline\cheap_talk\20260525_221210_sh_cheaptalk_run05.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,star,cheap_talk,baseline_cheap_talk,baseline_cheap_talk,neutral,16,5,5,1.0,1.0,1.0,0.0,288.0,6.0,1.0,,0.0,1.0
gemma-2-9b-it_star\baseline\cheap_talk\20260825_095713_pd_cheaptalk_run01.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,cheap_talk,baseline_cheap_talk,baseline_cheap_talk,neutral,16,5,1,1.0,1.0,1.0,0.0,192.0,4.0,1.0,0.0,0.0,1.0
gemma-2-9b-it_star\baseline\cheap_talk\20260825_095713_pd_cheaptalk_run02.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,cheap_talk,baseline_cheap_talk,baseline_cheap_talk,neutral,16,5,2,1.0,1.0,1.0,0.0,192.0,4.0,1.0,0.0,0.0,1.0
gemma-2-9b-it_star\baseline\cheap_talk\20260825_095713_pd_cheaptalk_run03.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,cheap_talk,baseline_cheap_talk,baseline_cheap_talk,neutral,16,5,3,1.0,1.0,1.0,0.0,192.0,4.0,1.0,0.0,0.0,1.0
gemma-2-9b-it_star\baseline\cheap_talk\20260825_095713_pd_cheaptalk_run04.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,cheap_talk,baseline_cheap_talk,baseline_cheap_talk,neutral,16,5,4,1.0,1.0,1.0,0.0,192.0,4.0,1.0,0.0,0.0,1.0
gemma-2-9b-it_star\baseline\cheap_talk\20260825_095713_pd_cheaptalk_run05.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,cheap_talk,baseline_cheap_talk,baseline_cheap_talk,neutral,16,5,5,1.0,1.0,1.0,0.0,192.0,4.0,1.0,0.0,0.0,1.0
gemma-2-9b-it_star\baseline\cheap_talk\20260825_095713_sh_cheaptalk_run01.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,star,cheap_talk,baseline_cheap_talk,baseline_cheap_talk,neutral,16,5,1,1.0,1.0,1.0,0.0,288.0,6.0,1.0,,0.0,1.0
gemma-2-9b-it_star\baseline\cheap_talk\20260825_095713_sh_cheaptalk_run02.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,star,cheap_talk,baseline_cheap_talk,baseline_cheap_talk,neutral,16,5,2,1.0,1.0,1.0,0.0,288.0,6.0,1.0,,0.0,1.0
gemma-2-9b-it_star\baseline\cheap_talk\20260825_095713_sh_cheaptalk_run03.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,star,cheap_talk,baseline_cheap_talk,baseline_cheap_talk,neutral,16,5,3,0.984375,1.0,0.9791666666666666,0.02083333333333337,283.0,5.958333333333333,1.0,,0.0,0.9375
gemma-2-9b-it_star\baseline\cheap_talk\20260825_095713_sh_cheaptalk_run04.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,star,cheap_talk,baseline_cheap_talk,baseline_cheap_talk,neutral,16,5,4,1.0,1.0,1.0,0.0,288.0,6.0,1.0,,0.0,1.0
gemma-2-9b-it_star\baseline\cheap_talk\20260825_095713_sh_cheaptalk_run05.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,star,cheap_talk,baseline_cheap_talk,baseline_cheap_talk,neutral,16,5,5,1.0,1.0,1.0,0.0,288.0,6.0,1.0,,0.0,1.0
gemma-2-9b-it_star\baseline\no_comm\20260525_221210_pd_nocomm_run01.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,no_comm,no_comm,no_comm,neutral,16,5,1,0.078125,0.0625,0.08333333333333333,-0.02083333333333333,109.0,2.1666666666666665,0.9555555555555556,,0.0,0.0
gemma-2-9b-it_star\baseline\no_comm\20260525_221210_pd_nocomm_run02.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,no_comm,no_comm,no_comm,neutral,16,5,2,0.015625,0.0,0.020833333333333332,-0.020833333333333332,100.0,1.9791666666666667,1.0,,0.0,0.0
gemma-2-9b-it_star\baseline\no_comm\20260525_221210_pd_nocomm_run03.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,no_comm,no_comm,no_comm,neutral,16,5,3,0.03125,0.0625,0.020833333333333332,0.04166666666666667,96.0,2.2083333333333335,0.9333333333333333,,0.0,0.0
gemma-2-9b-it_star\baseline\no_comm\20260525_221210_pd_nocomm_run04.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,no_comm,no_comm,no_comm,neutral,16,5,4,0.078125,0.0625,0.08333333333333333,-0.02083333333333333,107.0,2.125,0.9777777777777777,,0.0,0.0
gemma-2-9b-it_star\baseline\no_comm\20260525_221210_pd_nocomm_run05.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,no_comm,no_comm,no_comm,neutral,16,5,5,0.125,0.125,0.125,0.0,111.0,2.3125,0.9333333333333333,,0.0,0.0
gemma-2-9b-it_star\baseline\no_comm\20260525_221210_sh_nocomm_run01.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,star,no_comm,no_comm,no_comm,neutral,16,5,1,1.0,1.0,1.0,0.0,288.0,6.0,1.0,,0.0,1.0
gemma-2-9b-it_star\baseline\no_comm\20260525_221210_sh_nocomm_run02.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,star,no_comm,no_comm,no_comm,neutral,16,5,2,1.0,1.0,1.0,0.0,288.0,6.0,1.0,,0.0,1.0
gemma-2-9b-it_star\baseline\no_comm\20260525_221210_sh_nocomm_run03.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,star,no_comm,no_comm,no_comm,neutral,16,5,3,0.953125,0.9375,0.9583333333333334,-0.02083333333333337,275.0,5.666666666666667,0.9333333333333333,,0.0,0.875
gemma-2-9b-it_star\baseline\no_comm\20260525_221210_sh_nocomm_run04.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,star,no_comm,no_comm,no_comm,neutral,16,5,4,0.984375,0.9375,1.0,-0.0625,282.0,5.6875,0.9333333333333333,,0.0,0.9375
gemma-2-9b-it_star\baseline\no_comm\20260525_221210_sh_nocomm_run05.json,gemma-2-9b-it,google/gemma-2-9b-it,sh,star,no_comm,no_comm,no_comm,neutral,16,5,5,1.0,1.0,1.0,0.0,288.0,6.0,1.0,,0.0,1.0
gemma-2-9b-it_star\baseline\no_comm\20260825_095713_pd_nocomm_run01.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,no_comm,no_comm,no_comm,neutral,16,5,1,0.15625,0.125,0.16666666666666666,-0.04166666666666666,118.0,2.25,0.9111111111111111,,0.0,0.0
gemma-2-9b-it_star\baseline\no_comm\20260825_095713_pd_nocomm_run02.json,gemma-2-9b-it,google/gemma-2-9b-it,pd,star,no_comm,no_comm,no_comm,neutral,16,5,2,0.03125,0.0625,0.020833333333333332,0.04166666666666667,97.0,2.2291666666666665,0.9555555555555556,,0.0,0.0
