model_id,topology,cell,scenario,condition,game,n_runs,coop_rate_overall_mean,coop_rate_overall_ci_lo,coop_rate_overall_ci_hi,coop_rate_hub_mean,coop_rate_hub_ci_lo,coop_rate_hub_ci_hi,coop_rate_leaf_mean,coop_rate_leaf_ci_lo,coop_rate_leaf_ci_hi,hub_minus_leaf_coop_mean,hub_minus_leaf_coop_ci_lo,hub_minus_leaf_coop_ci_hi,hub_total_payoff_mean,hub_total_payoff_ci_lo,hub_total_payoff_ci_hi,leaf_avg_payoff_mean,leaf_avg_payoff_ci_lo,leaf_avg_payoff_ci_hi,hub_leadership_rate_mean,hub_leadership_rate_ci_lo,hub_leadership_rate_ci_hi,hub_exploitation_rate_mean,hub_exploitation_rate_ci_lo,hub_exploitation_rate_ci_hi,invalid_rate_mean,invalid_rate_ci_lo,invalid_rate_ci_hi,full_coop_rate_mean,full_coop_rate_ci_lo,full_coop_rate_ci_hi
gemma-2-9b-it,star,framing_business_context[cheap_talk],framing_business_context,cheap_talk,sh,5,0.996875,0.990625,1.0,1.0,1.0,1.0,0.9958333333333332,0.9875,1.0,0.004166666666666674,0.0,0.012500000000000022,287.0,285.0,288.0,5.991666666666666,5.975,6.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,0.9875,0.9625,1.0
gemma-2-9b-it,star,framing_business_context[no_comm],framing_business_context,no_comm,pd,5,0.09697420634920635,0.02509920634920635,0.17509920634920634,0.075,0.0,0.15,0.10416666666666667,0.03333333333333333,0.18333333333333332,-0.029166666666666664,-0.041666666666666664,-0.0125,109.6,100.0,120.4,2.1375,1.9125,2.375,0.9152380952380952,0.8133333333333332,0.9952380952380953,,,,0.003125,0.0,0.009375,0.0,0.0,0.0
gemma-2-9b-it,star,framing_business_context[no_comm],framing_business_context,no_comm,sh,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,288.0,288.0,288.0,6.0,6.0,6.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,1.0,1.0,1.0
gemma-2-9b-it,star,framing_competitive,framing_competitive,cheap_talk,pd,5,0.01875,0.009375,0.028125,0.0125,0.0,0.0375,0.020833333333333332,0.008333333333333333,0.03333333333333333,-0.008333333333333331,-0.029166666666666667,0.020833333333333336,99.4,97.0,101.8,2.0291666666666663,1.9708333333333332,2.133333333333333,0.9866666666666667,0.96,1.0,0.2625,0.2,0.325,0.0,0.0,0.0,0.0,0.0,0.0
gemma-2-9b-it,star,framing_competitive,framing_competitive,cheap_talk,sh,5,0.6076884920634921,0.5153769841269842,0.70625,0.6125,0.4625,0.8125,0.6061170212765957,0.5122340425531914,0.7125,0.006382978723404253,-0.17916666666666667,0.1855496453900709,180.6,157.8,203.4,3.7875,3.125,4.666666666666667,0.5223232323232323,0.39787878787878783,0.6578358585858586,,,,0.003125,0.0,0.009375,0.175,0.075,0.275
gemma-2-9b-it,star,framing_competitive_context[cheap_talk],framing_competitive_context,cheap_talk,pd,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,192.0,192.0,192.0,4.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
gemma-2-9b-it,star,framing_competitive_context[cheap_talk],framing_competitive_context,cheap_talk,sh,5,0.984375,0.971875,0.996875,1.0,1.0,1.0,0.9791666666666667,0.9625,0.9958333333333332,0.020833333333333325,0.004166666666666674,0.03749999999999998,283.0,279.0,287.0,5.958333333333334,5.925000000000001,5.991666666666666,0.9866666666666667,0.968888888888889,1.0,,,,0.0,0.0,0.0,0.9375,0.8875,0.9875
gemma-2-9b-it,star,framing_competitive_context[no_comm],framing_competitive_context,no_comm,pd,5,0.028125,0.0125,0.04375,0.0125,0.0,0.0375,0.03333333333333333,0.0125,0.05,-0.020833333333333332,-0.04583333333333333,0.004166666666666668,101.8,98.4,105.6,2.0166666666666666,1.9541666666666664,2.1166666666666663,0.9822222222222223,0.9466666666666665,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
gemma-2-9b-it,star,framing_competitive_context[no_comm],framing_competitive_context,no_comm,sh,5,0.59375,0.328125,0.859375,0.5875,0.2875,0.8875,0.5958333333333334,0.3416666666666667,0.85,-0.008333333333333349,-0.05416666666666666,0.037499999999999964,189.2,129.4,249.6,3.916666666666667,2.520833333333333,5.312500000000001,0.8,0.6711111111111111,0.9245555555555555,,,,0.0,0.0,0.0,0.3625,0.0125,0.7125
gemma-2-9b-it,star,framing_team,framing_team,cheap_talk,pd,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,192.0,192.0,192.0,4.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
gemma-2-9b-it,star,framing_team,framing_team,cheap_talk,sh,5,0.809375,0.428125,1.0,0.8125,0.4375,1.0,0.8083333333333332,0.425,1.0,0.0041666666666666675,0.0,0.0125,249.8,173.4,288.0,5.216666666666667,3.65,6.0,0.9866666666666667,0.96,1.0,,,,0.0,0.0,0.0,0.8,0.4,1.0
gemma-2-9b-it,star,framing_team_context[cheap_talk],framing_team_context,cheap_talk,pd,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,192.0,192.0,192.0,4.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
gemma-2-9b-it,star,framing_team_context[cheap_talk],framing_team_context,cheap_talk,sh,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,288.0,288.0,288.0,6.0,6.0,6.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,1.0,1.0,1.0
gemma-2-9b-it,star,framing_team_context[no_comm],framing_team_context,no_comm,pd,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,192.0,192.0,192.0,4.0,4.0,4.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,1.0,1.0,1.0
gemma-2-9b-it,star,framing_team_context[no_comm],framing_team_context,no_comm,sh,5,0.990625,0.971875,1.0,0.9875,0.9625,1.0,0.9916666666666668,0.975,1.0,-0.004166666666666674,-0.012500000000000022,0.0,284.8,278.4,288.0,5.920833333333333,5.762500000000001,6.0,0.9866666666666667,0.96,1.0,,,,0.0,0.0,0.0,0.9625,0.8875,1.0
gemma-2-9b-it,star,no_comm,no_comm,no_comm,pd,10,0.0796875,0.05,0.109375,0.08125,0.05625,0.10625,0.07916666666666666,0.04583333333333333,0.1125,0.0020833333333333355,-0.016666666666666663,0.020833333333333336,105.7,100.8,110.3025,2.2125,2.141666666666667,2.2666666666666666,0.9422222222222223,0.9244444444444445,0.9622222222222222,,,,0.0,0.0,0.0,0.0,0.0,0.0
gemma-2-9b-it,star,no_comm,no_comm,no_comm,sh,10,0.9296875,0.8171875,0.99375,0.925,0.8,1.0,0.93125,0.8229166666666666,0.9958333333333333,-0.006249999999999994,-0.03333333333333332,0.018750000000000017,269.7,242.1925,286.2,5.6000000000000005,4.972864583333333,5.9625,0.9377777777777778,0.8533333333333333,0.9933333333333334,,,,0.0,0.0,0.0,0.85625,0.6748437500000001,0.98125
gemma-2-9b-it,star,no_sense,no_sense,cheap_talk,pd,5,0.090625,0.0625,0.134375,0.1375,0.04968750000000002,0.2625,0.075,0.05833333333333333,0.09166666666666667,0.0625,-0.033333333333333326,0.17083333333333334,101.6,95.8,107.2,2.4291666666666663,2.0910416666666665,2.8791666666666664,0.888888888888889,0.7866666666666667,0.9555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma-2-9b-it,star,no_sense,no_sense,cheap_talk,sh,5,0.721875,0.471875,0.9,0.8625,0.6125,1.0,0.675,0.4208333333333334,0.8791666666666668,0.18749999999999997,0.054166666666666655,0.2875,211.2,156.2,255.4,4.9625,3.866666666666667,5.575104166666668,0.7377777777777779,0.6622222222222222,0.8400000000000001,,,,0.0,0.0,0.0,0.3,0.075,0.6375
gemma-2-9b-it,star,silence,silence,cheap_talk,pd,5,0.3036210317460317,0.10049603174603175,0.653125,0.3,0.0875,0.65,0.3047872340425532,0.10478723404255319,0.6541666666666667,-0.00478723404255319,-0.025,0.01906028368794319,126.6,108.19500000000001,159.20999999999998,2.6166666666666663,2.1625,3.3166666666666664,0.9506060606060606,0.9145454545454547,0.9822222222222223,,,,0.003125,0.0,0.009375,0.25,0.0625,0.625
gemma-2-9b-it,star,silence,silence,cheap_talk,sh,5,0.99375,0.9875,1.0,1.0,1.0,1.0,0.9916666666666666,0.9833333333333332,1.0,0.008333333333333349,0.0,0.016666666666666698,286.0,284.0,288.0,5.9833333333333325,5.966666666666666,6.0,0.9911111111111112,0.9822222222222221,1.0,,,,0.0,0.0,0.0,0.975,0.95,1.0
